geneId	seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	gene_name	gene_type
ENSMUSG00000026547.15	chr1	172494617	172494647	31	*	chr1:172494616-172494647	0	+	Intron (ENSMUST00000052629.12/ENSMUSG00000037995.15, intron 12 of 20)	1	172500047	172507380	7334	1	ENSMUST00000111230.7	-5400	Tagln2	protein_coding
ENSMUSG00000026547.15	chr1	172497773	172497793	21	*	chr1:172497772-172497793	0	-	Promoter (2-3kb)	1	172500047	172507380	7334	1	ENSMUST00000111230.7	-2254	Tagln2	protein_coding
ENSMUSG00000053318.7	chr1	172575821	172575847	27	*	chr1:172575820-172575847	0	-	Distal Intergenic	1	172581758	172590568	8811	2	ENSMUST00000065679.7	14721	Slamf8	protein_coding
ENSMUSG00000102430.1	chr1	172791344	172791365	22	*	chr1:172791343-172791365	0	-	Distal Intergenic	1	172781445	172781877	433	1	ENSMUST00000193740.1	9899	Gm38051	processed_pseudogene
ENSMUSG00000037924.6	chr1	172949941	172949957	17	*	chr1:172949940-172949957	0	-	Promoter (<=1kb)	1	172950409	172958357	7949	1	ENSMUST00000215254.1	-452	Olfr16	protein_coding
ENSMUSG00000106730.1	chr1	173032357	173032389	33	*	chr1:173032356-173032389	0	+	Distal Intergenic	1	173052832	173053690	859	2	ENSMUST00000201626.1	21301	Gm42472	unprocessed_pseudogene
ENSMUSG00000106730.1	chr1	173051230	173051291	62	*	chr1:173051229-173051291	0	+	Promoter (2-3kb)	1	173052832	173053690	859	2	ENSMUST00000201626.1	2399	Gm42472	unprocessed_pseudogene
ENSMUSG00000005338.13	chr1	173367333	173367362	30	*	chr1:173367332-173367362	0	-	Promoter (<=1kb)	1	173335987	173367685	31699	2	ENSMUST00000005470.4	323	Cadm3	protein_coding
ENSMUSG00000005338.13	chr1	173367545	173367569	25	*	chr1:173367544-173367569	0	+	Promoter (<=1kb)	1	173335987	173367685	31699	2	ENSMUST00000005470.4	116	Cadm3	protein_coding
ENSMUSG00000005338.13	chr1	173367620	173367644	25	*	chr1:173367619-173367644	0	+	Promoter (<=1kb)	1	173335987	173367685	31699	2	ENSMUST00000005470.4	41	Cadm3	protein_coding
ENSMUSG00000005338.13	chr1	173367765	173367793	29	*	chr1:173367764-173367793	0	-	Promoter (<=1kb)	1	173333258	173367695	34438	2	ENSMUST00000111220.7	-70	Cadm3	protein_coding
ENSMUSG00000043263.13	chr1	173625273	173625294	22	*	chr1:173625272-173625294	0	+	Distal Intergenic	1	173630917	173647928	17012	1	ENSMUST00000056071.12	-5623	Ifi209	protein_coding
ENSMUSG00000039997.16	chr1	173959648	173959710	63	*	chr1:173959647-173959710	0	+	Distal Intergenic	1	173920407	173942672	22266	2	ENSMUST00000156895.7	-16976	Ifi203	protein_coding
ENSMUSG00000046486.4	chr1	174118372	174118427	56	*	chr1:174118371-174118427	0	+	Promoter (<=1kb)	1	174117091	174118014	924	2	ENSMUST00000063030.3	-358	Olfr231	protein_coding
ENSMUSG00000026532.7	chr1	174173908	174173937	30	*	chr1:174173907-174173937	0	-	Promoter (1-2kb)	1	174172776	174248450	75675	1	ENSMUST00000027817.7	1132	Spta1	protein_coding
ENSMUSG00000028354.13	chr1	174574840	174574859	20	*	chr1:174574839-174574859	0	-	Intron (ENSMUST00000030039.12/ENSMUSG00000028354.13, intron 2 of 17)	1	174501825	174822729	320905	1	ENSMUST00000030039.12	73015	Fmn2	protein_coding
ENSMUSG00000050069.3	chr1	175118140	175118161	22	*	chr1:175118139-175118161	0	+	Intron (ENSMUST00000194555.5/ENSMUSG00000026527.13, intron 9 of 17)	1	174833785	174921819	88035	2	ENSMUST00000055294.3	-196321	Grem2	protein_coding
ENSMUSG00000050069.3	chr1	175147931	175147952	22	*	chr1:175147930-175147952	0	-	Intron (ENSMUST00000194555.5/ENSMUSG00000026527.13, intron 6 of 17)	1	174833785	174921819	88035	2	ENSMUST00000055294.3	-226112	Grem2	protein_coding
ENSMUSG00000026527.13	chr1	175492191	175492215	25	*	chr1:175492190-175492215	0	+	Promoter (<=1kb)	1	175059088	175492276	433189	2	ENSMUST00000195324.5	61	Rgs7	protein_coding
ENSMUSG00000026527.13	chr1	175492631	175492667	37	*	chr1:175492630-175492667	0	-	Promoter (<=1kb)	1	175059087	175492500	433414	2	ENSMUST00000194555.5	-131	Rgs7	protein_coding
ENSMUSG00000026527.13	chr1	175492766	175492808	43	*	chr1:175492765-175492808	0	+	Promoter (<=1kb)	1	175059087	175492500	433414	2	ENSMUST00000194555.5	-266	Rgs7	protein_coding
ENSMUSG00000077794.1	chr1	175788917	175788948	32	*	chr1:175788916-175788948	0	-	Intron (ENSMUST00000094288.9/ENSMUSG00000026523.14, intron 16 of 27)	1	175800514	175800689	176	1	ENSMUST00000104606.1	-11566	Gm25560	snRNA
ENSMUSG00000055214.15	chr1	176274772	176274800	29	*	chr1:176274771-176274800	0	+	Promoter (<=1kb)	1	176260740	176275274	14535	2	ENSMUST00000111166.1	474	Pld5	protein_coding
ENSMUSG00000055214.15	chr1	176275126	176275159	34	*	chr1:176275125-176275159	0	+	Promoter (<=1kb)	1	176260740	176275274	14535	2	ENSMUST00000111166.1	115	Pld5	protein_coding
ENSMUSG00000055214.15	chr1	176275318	176275352	35	*	chr1:176275317-176275352	0	+	Promoter (<=1kb)	1	175962306	176275298	312993	2	ENSMUST00000065967.13	-20	Pld5	protein_coding
ENSMUSG00000055214.15	chr1	176275470	176275489	20	*	chr1:176275469-176275489	0	-	Promoter (<=1kb)	1	175962306	176275298	312993	2	ENSMUST00000065967.13	-172	Pld5	protein_coding
ENSMUSG00000104248.1	chr1	176433443	176433468	26	*	chr1:176433442-176433468	0	+	Intron (ENSMUST00000194241.1/ENSMUSG00000104021.1, intron 3 of 3)	1	176370155	176373720	3566	2	ENSMUST00000195389.1	-59723	Gm38152	TEC
ENSMUSG00000103471.1	chr1	176634775	176634814	40	*	chr1:176634774-176634814	0	-	Distal Intergenic	1	176641897	176642558	662	2	ENSMUST00000193453.1	7744	Gm17966	processed_pseudogene
ENSMUSG00000103634.1	chr1	176725405	176725430	26	*	chr1:176725404-176725430	0	-	Distal Intergenic	1	176745564	176746982	1419	2	ENSMUST00000192113.1	21552	3110062G12Rik	TEC
ENSMUSG00000057335.11	chr1	176791858	176791895	38	*	chr1:176791857-176791895	0	+	Promoter (1-2kb)	1	176733663	176793609	59947	2	ENSMUST00000194727.5	1714	Cep170	protein_coding
ENSMUSG00000102211.1	chr1	176893387	176893452	66	*	chr1:176893386-176893452	0	-	Intron (ENSMUST00000027785.14/ENSMUSG00000026504.17, intron 12 of 17)	1	176889507	176890230	724	1	ENSMUST00000195566.1	3880	Gm37490	TEC
ENSMUSG00000103646.1	chr1	177156537	177156575	39	*	chr1:177156536-177156575	0	-	Intron (ENSMUST00000019843.14/ENSMUSG00000019699.16, intron 1 of 12)	1	177168098	177170862	2765	2	ENSMUST00000195379.1	14287	Gm37706	TEC
ENSMUSG00000103646.1	chr1	177165224	177165246	23	*	chr1:177165223-177165246	0	+	Intron (ENSMUST00000019843.14/ENSMUSG00000019699.16, intron 1 of 12)	1	177168098	177170862	2765	2	ENSMUST00000195379.1	5616	Gm37706	TEC
ENSMUSG00000019699.16	chr1	177239923	177239972	50	*	chr1:177239922-177239972	0	+	Intron (ENSMUST00000019843.14/ENSMUSG00000019699.16, intron 1 of 12)	1	177022115	177248767	226653	2	ENSMUST00000111160.8	8795	Akt3	protein_coding
ENSMUSG00000095731.1	chr1	178033216	178033235	20	*	chr1:178033215-178033235	0	+	Intron (ENSMUST00000094273.9/ENSMUSG00000091476.8, intron 5 of 7)	1	178028033	178028139	107	2	ENSMUST00000178972.1	-5077	Gm25312	snRNA
ENSMUSG00000102493.1	chr1	178143027	178143049	23	*	chr1:178143026-178143049	0	+	Promoter (<=1kb)	1	178143301	178144272	972	1	ENSMUST00000194128.1	-252	Gm8010	unprocessed_pseudogene
ENSMUSG00000026494.12	chr1	178528404	178528439	36	*	chr1:178528403-178528439	0	+	Promoter (<=1kb)	1	178529125	178939200	410076	1	ENSMUST00000161017.7	-686	Kif26b	protein_coding
ENSMUSG00000026494.12	chr1	178528662	178528686	25	*	chr1:178528661-178528686	0	+	Promoter (<=1kb)	1	178529125	178939200	410076	1	ENSMUST00000161017.7	-439	Kif26b	protein_coding
ENSMUSG00000026494.12	chr1	178530310	178530329	20	*	chr1:178530309-178530329	0	-	Promoter (1-2kb)	1	178529125	178939200	410076	1	ENSMUST00000161017.7	1185	Kif26b	protein_coding
ENSMUSG00000089713.1	chr1	179106289	179106318	30	*	chr1:179106288-179106318	0	+	Intron (ENSMUST00000128302.7/ENSMUSG00000055067.15, intron 5 of 11)	1	178898582	178917614	19033	2	ENSMUST00000162545.1	-188675	Gm16564	antisense
ENSMUSG00000038936.13	chr1	179668039	179668066	28	*	chr1:179668038-179668066	0	+	Promoter (<=1kb)	1	179668210	179687189	18980	1	ENSMUST00000040538.9	-144	Sccpdh	protein_coding
ENSMUSG00000038936.13	chr1	179668556	179668592	37	*	chr1:179668555-179668592	0	+	Promoter (<=1kb)	1	179668210	179687189	18980	1	ENSMUST00000040538.9	346	Sccpdh	protein_coding
ENSMUSG00000026490.18	chr1	179959709	179959738	30	*	chr1:179959708-179959738	0	-	Promoter (<=1kb)	1	179960472	180163156	202685	1	ENSMUST00000097453.8	-734	Cdc42bpa	protein_coding
ENSMUSG00000026490.18	chr1	179959915	179959948	34	*	chr1:179959914-179959948	0	+	Promoter (<=1kb)	1	179960472	180163156	202685	1	ENSMUST00000097453.8	-524	Cdc42bpa	protein_coding
ENSMUSG00000026490.18	chr1	179959961	179959988	28	*	chr1:179959960-179959988	0	+	Promoter (<=1kb)	1	179960472	180163156	202685	1	ENSMUST00000097453.8	-484	Cdc42bpa	protein_coding
ENSMUSG00000102194.1	chr1	180049472	180049521	50	*	chr1:180049471-180049521	0	+	Intron (ENSMUST00000097453.8/ENSMUSG00000026490.18, intron 5 of 34)	1	180021062	180023600	2539	1	ENSMUST00000191822.1	28410	Gm38169	TEC
ENSMUSG00000103636.1	chr1	180162277	180162302	26	*	chr1:180162276-180162302	0	-	3' UTR	1	180145481	180148151	2671	2	ENSMUST00000195719.1	-14126	Gm38331	TEC
ENSMUSG00000053963.7	chr1	180483074	180483104	31	*	chr1:180483073-180483104	0	+	Promoter (<=1kb)	1	180437683	180483329	45647	2	ENSMUST00000211561.1	225	Stum	protein_coding
ENSMUSG00000053963.7	chr1	180483502	180483520	19	*	chr1:180483501-180483520	0	+	Promoter (<=1kb)	1	180438329	180483504	45176	2	ENSMUST00000179826.1	0	Stum	protein_coding
ENSMUSG00000053963.7	chr1	180483546	180483582	37	*	chr1:180483545-180483582	0	-	Promoter (<=1kb)	1	180438329	180483504	45176	2	ENSMUST00000179826.1	-42	Stum	protein_coding
ENSMUSG00000102608.1	chr1	180533073	180533105	33	*	chr1:180533072-180533105	0	+	Distal Intergenic	1	180508778	180519727	10950	2	ENSMUST00000194222.1	-13346	Gm37267	lincRNA
ENSMUSG00000026514.14	chr1	181352312	181352340	29	*	chr1:181352311-181352340	0	-	Promoter (<=1kb)	1	181352628	181459909	107282	1	ENSMUST00000161880.7	-288	Cnih3	protein_coding
ENSMUSG00000026514.14	chr1	181352763	181352793	31	*	chr1:181352762-181352793	0	-	Promoter (<=1kb)	1	181352630	181460641	108012	1	ENSMUST00000027795.13	133	Cnih3	protein_coding
ENSMUSG00000050625.4	chr1	181515900	181515929	30	*	chr1:181515899-181515929	0	+	Distal Intergenic	1	181509633	181511451	1819	2	ENSMUST00000058825.4	-4449	Ccdc121	protein_coding
ENSMUSG00000047369.17	chr1	181563884	181563929	46	*	chr1:181563883-181563929	0	-	Distal Intergenic	1	181576559	181814741	238183	1	ENSMUST00000208001.1	-12630	Dnah14	protein_coding
ENSMUSG00000103100.1	chr1	181654383	181654408	26	*	chr1:181654382-181654408	0	-	Intron (ENSMUST00000208001.1/ENSMUSG00000047369.17, intron 30 of 83)	1	181686430	181690242	3813	2	ENSMUST00000194607.1	35834	Gm37664	TEC
ENSMUSG00000022995.16	chr1	182019261	182019277	17	*	chr1:182019260-182019277	0	+	Promoter (<=1kb)	1	181896384	182019661	123278	2	ENSMUST00000193703.5	384	Enah	protein_coding
ENSMUSG00000022995.16	chr1	182019715	182019736	22	*	chr1:182019714-182019736	0	+	Promoter (<=1kb)	1	181905513	182019661	114149	2	ENSMUST00000195059.5	-54	Enah	protein_coding
ENSMUSG00000022995.16	chr1	182020025	182020082	58	*	chr1:182020024-182020082	0	-	Promoter (<=1kb)	1	181904400	182019990	115591	2	ENSMUST00000111024.9	-35	Enah	protein_coding
ENSMUSG00000022995.16	chr1	182020288	182020304	17	*	chr1:182020287-182020304	0	+	Promoter (<=1kb)	1	181904400	182019990	115591	2	ENSMUST00000111024.9	-298	Enah	protein_coding
ENSMUSG00000022995.16	chr1	182020389	182020409	21	*	chr1:182020388-182020409	0	-	Promoter (<=1kb)	1	181904400	182019990	115591	2	ENSMUST00000111024.9	-399	Enah	protein_coding
ENSMUSG00000022995.16	chr1	182036715	182036746	32	*	chr1:182036714-182036746	0	-	Distal Intergenic	1	181904400	182019990	115591	2	ENSMUST00000111024.9	-16725	Enah	protein_coding
ENSMUSG00000038633.5	chr1	182231292	182231320	29	*	chr1:182231291-182231320	0	-	Distal Intergenic	1	182275772	182282804	7033	2	ENSMUST00000035295.5	51484	Degs1	protein_coding
ENSMUSG00000104376.1	chr1	182629477	182629534	58	*	chr1:182629476-182629534	0	+	Intron (ENSMUST00000048941.13/ENSMUSG00000038599.14, intron 19 of 20)	1	182679939	182681892	1954	1	ENSMUST00000192593.1	-50405	Gm37516	TEC
ENSMUSG00000104376.1	chr1	182629706	182629773	68	*	chr1:182629705-182629773	0	+	Intron (ENSMUST00000048941.13/ENSMUSG00000038599.14, intron 19 of 20)	1	182679939	182681892	1954	1	ENSMUST00000192593.1	-50166	Gm37516	TEC
ENSMUSG00000104376.1	chr1	182679214	182679234	21	*	chr1:182679213-182679234	0	-	Promoter (<=1kb)	1	182679939	182681892	1954	1	ENSMUST00000192593.1	-705	Gm37516	TEC
ENSMUSG00000043429.7	chr1	182748723	182748747	25	*	chr1:182748722-182748747	0	+	Promoter (<=1kb)	1	182747126	182749180	2055	2	ENSMUST00000060041.6	433	Ccdc185	protein_coding
ENSMUSG00000038576.15	chr1	182764026	182764057	32	*	chr1:182764025-182764057	0	-	Promoter (<=1kb)	1	182764012	182895232	131221	1	ENSMUST00000153348.7	14	Susd4	protein_coding
ENSMUSG00000038576.15	chr1	182764850	182764896	47	*	chr1:182764849-182764896	0	+	Promoter (<=1kb)	1	182764895	182896591	131697	1	ENSMUST00000085724.4	0	Susd4	protein_coding
ENSMUSG00000104367.1	chr1	182984815	182984834	20	*	chr1:182984814-182984834	0	+	Distal Intergenic	1	182976276	182976429	154	1	ENSMUST00000195603.1	8539	Gm38079	lincRNA
ENSMUSG00000104367.1	chr1	182984918	182984937	20	*	chr1:182984917-182984937	0	+	Distal Intergenic	1	182976276	182976429	154	1	ENSMUST00000195603.1	8642	Gm38079	lincRNA
ENSMUSG00000104367.1	chr1	182985055	182985073	19	*	chr1:182985054-182985073	0	+	Distal Intergenic	1	182976276	182976429	154	1	ENSMUST00000195603.1	8779	Gm38079	lincRNA
ENSMUSG00000103451.1	chr1	183617251	183617298	48	*	chr1:183617250-183617298	0	+	Distal Intergenic	1	183563512	183564045	534	1	ENSMUST00000195148.1	53739	Gm33973	lincRNA
ENSMUSG00000103451.1	chr1	183617686	183617733	48	*	chr1:183617685-183617733	0	+	Distal Intergenic	1	183563512	183564045	534	1	ENSMUST00000195148.1	54174	Gm33973	lincRNA
ENSMUSG00000103451.1	chr1	183617956	183617988	33	*	chr1:183617955-183617988	0	+	Distal Intergenic	1	183563512	183564045	534	1	ENSMUST00000195148.1	54444	Gm33973	lincRNA
ENSMUSG00000103305.1	chr1	183729744	183729768	25	*	chr1:183729743-183729768	0	+	Distal Intergenic	1	183748977	183809746	60770	1	ENSMUST00000193310.1	-19209	Gm34068	lincRNA
ENSMUSG00000101574.1	chr1	184524259	184524306	48	*	chr1:184524258-184524306	0	-	Distal Intergenic	1	184527841	184557691	29851	2	ENSMUST00000188766.1	33385	1700112H15Rik	lincRNA
ENSMUSG00000092578.1	chr1	184718626	184718647	22	*	chr1:184718625-184718647	0	-	Exon (ENSMUST00000172500.1/ENSMUSG00000092578.1, exon 3 of 3)	1	184712497	184718989	6493	1	ENSMUST00000172500.1	6129	4930488B22Rik	lincRNA
ENSMUSG00000102158.1	chr1	184765137	184765169	33	*	chr1:184765136-184765169	0	-	Distal Intergenic	1	184736977	184739520	2544	1	ENSMUST00000192139.1	28160	Gm34342	lincRNA
ENSMUSG00000026621.13	chr1	184811339	184811396	58	*	chr1:184811338-184811396	0	-	Promoter (<=1kb)	1	184786776	184811313	24538	2	ENSMUST00000110992.8	-26	Mtarc1	protein_coding
ENSMUSG00000088562.2	chr1	184862510	184862542	33	*	chr1:184862509-184862542	0	-	Distal Intergenic	1	184858138	184858412	275	2	ENSMUST00000157937.2	-4098	Gm23780	misc_RNA
ENSMUSG00000026620.11	chr1	184998980	184999021	42	*	chr1:184998979-184999021	0	-	Promoter (<=1kb)	1	184896789	184999570	102782	2	ENSMUST00000027929.9	549	Mark1	protein_coding
ENSMUSG00000026620.11	chr1	184999056	184999080	25	*	chr1:184999055-184999080	0	+	Promoter (<=1kb)	1	184896789	184999570	102782	2	ENSMUST00000027929.9	490	Mark1	protein_coding
ENSMUSG00000026620.11	chr1	184999263	184999297	35	*	chr1:184999262-184999297	0	-	Promoter (<=1kb)	1	184896789	184999570	102782	2	ENSMUST00000027929.9	273	Mark1	protein_coding
ENSMUSG00000026620.11	chr1	184999348	184999382	35	*	chr1:184999347-184999382	0	+	Promoter (<=1kb)	1	184896789	184999570	102782	2	ENSMUST00000027929.9	188	Mark1	protein_coding
ENSMUSG00000026620.11	chr1	184999480	184999528	49	*	chr1:184999479-184999528	0	+	Promoter (<=1kb)	1	184896789	184999570	102782	2	ENSMUST00000027929.9	42	Mark1	protein_coding
ENSMUSG00000026614.7	chr1	185454859	185454891	33	*	chr1:185454858-185454891	0	+	Promoter (<=1kb)	1	185454848	185468762	13915	1	ENSMUST00000061093.6	11	Slc30a10	protein_coding
ENSMUSG00000026614.7	chr1	185454968	185454984	17	*	chr1:185454967-185454984	0	+	Promoter (<=1kb)	1	185454848	185468762	13915	1	ENSMUST00000061093.6	120	Slc30a10	protein_coding
ENSMUSG00000026614.7	chr1	185455013	185455029	17	*	chr1:185455012-185455029	0	-	Promoter (<=1kb)	1	185454848	185468762	13915	1	ENSMUST00000061093.6	165	Slc30a10	protein_coding
ENSMUSG00000102185.1	chr1	185478191	185478230	40	*	chr1:185478190-185478230	0	+	Distal Intergenic	1	185487294	185498159	10866	1	ENSMUST00000194748.1	-9064	5033404E19Rik	transcribed_processed_pseudogene
ENSMUSG00000102185.1	chr1	185491369	185491398	30	*	chr1:185491368-185491398	0	+	Intron (ENSMUST00000194748.1/ENSMUSG00000102185.1, intron 1 of 1)	1	185487294	185498159	10866	1	ENSMUST00000194748.1	4075	5033404E19Rik	transcribed_processed_pseudogene
ENSMUSG00000102185.1	chr1	185521978	185522000	23	*	chr1:185521977-185522000	0	-	Distal Intergenic	1	185497388	185498017	630	1	ENSMUST00000192616.1	24590	5033404E19Rik	transcribed_processed_pseudogene
ENSMUSG00000103799.1	chr1	185704579	185704630	52	*	chr1:185704578-185704630	0	-	Distal Intergenic	1	185744803	185757772	12970	1	ENSMUST00000195210.1	-40173	Gm38093	lincRNA
ENSMUSG00000103799.1	chr1	185804142	185804162	21	*	chr1:185804141-185804162	0	+	Distal Intergenic	1	185744803	185757772	12970	1	ENSMUST00000195210.1	59339	Gm38093	lincRNA
ENSMUSG00000102790.1	chr1	186234363	186234390	28	*	chr1:186234362-186234390	0	+	Distal Intergenic	1	186182257	186182744	488	1	ENSMUST00000193401.1	52106	Gm37272	TEC
ENSMUSG00000102217.1	chr1	186426117	186426191	75	*	chr1:186426116-186426191	0	-	Distal Intergenic	1	186347315	186348425	1111	1	ENSMUST00000192552.1	78802	Gm37491	TEC
ENSMUSG00000102217.1	chr1	186446860	186446884	25	*	chr1:186446859-186446884	0	+	Distal Intergenic	1	186347315	186348425	1111	1	ENSMUST00000192552.1	99545	Gm37491	TEC
ENSMUSG00000089045.1	chr1	186665229	186665254	26	*	chr1:186665228-186665254	0	-	Intron (ENSMUST00000045288.13/ENSMUSG00000039239.14, intron 1 of 6)	1	186676742	186676876	135	1	ENSMUST00000158420.1	-11488	Gm26169	snoRNA
ENSMUSG00000100393.1	chr1	186705001	186705018	18	*	chr1:186705000-186705018	0	+	Promoter (<=1kb)	1	186705695	186707033	1339	1	ENSMUST00000189481.1	-677	Gm29491	antisense
ENSMUSG00000097784.1	chr1	186833585	186833607	23	*	chr1:186833584-186833607	0	-	Distal Intergenic	1	186749396	186752921	3526	1	ENSMUST00000180869.1	84189	A430105J06Rik	lincRNA
ENSMUSG00000103923.1	chr1	187513012	187513046	35	*	chr1:187513011-187513046	0	+	Distal Intergenic	1	187447877	187462664	14788	1	ENSMUST00000195611.1	65135	Gm37896	lincRNA
ENSMUSG00000026610.13	chr1	187605643	187605664	22	*	chr1:187605642-187605664	0	+	Distal Intergenic	1	187609029	188214386	605358	1	ENSMUST00000110939.7	-3365	Esrrg	protein_coding
ENSMUSG00000026610.13	chr1	187608906	187608924	19	*	chr1:187608905-187608924	0	+	Promoter (<=1kb)	1	187609029	188214386	605358	1	ENSMUST00000110939.7	-105	Esrrg	protein_coding
ENSMUSG00000026610.13	chr1	187609000	187609023	24	*	chr1:187608999-187609023	0	-	Promoter (<=1kb)	1	187609029	188214386	605358	1	ENSMUST00000110939.7	-6	Esrrg	protein_coding
ENSMUSG00000104482.1	chr1	188227477	188227506	30	*	chr1:188227476-188227506	0	-	Distal Intergenic	1	188246140	188257885	11746	1	ENSMUST00000194032.1	-18634	Gm38064	lincRNA
ENSMUSG00000077235.1	chr1	188653956	188654033	78	*	chr1:188653955-188654033	0	+	Intron (ENSMUST00000060479.13/ENSMUSG00000026609.15, intron 35 of 70)	1	188622923	188623053	131	2	ENSMUST00000104047.1	-30903	Gm25095	snoRNA
ENSMUSG00000084550.1	chr1	188752914	188752965	52	*	chr1:188752913-188752965	0	+	Intron (ENSMUST00000060479.13/ENSMUSG00000026609.15, intron 43 of 70)	1	188760476	188760579	104	1	ENSMUST00000122601.1	-7511	Gm25269	snRNA
ENSMUSG00000026608.13	chr1	188947040	188947056	17	*	chr1:188947039-188947056	0	-	Exon (ENSMUST00000060479.13/ENSMUSG00000026609.15, exon 65 of 71)	1	188971095	189007840	36746	2	ENSMUST00000085678.7	60784	Kctd3	protein_coding
ENSMUSG00000102824.1	chr1	189296780	189296799	20	*	chr1:189296779-189296799	0	+	Intron (ENSMUST00000079451.12/ENSMUSG00000037624.15, intron 2 of 6)	1	189277443	189277823	381	2	ENSMUST00000191699.1	-18957	Pdcd5-ps	processed_pseudogene
ENSMUSG00000037624.15	chr1	189343891	189343912	22	*	chr1:189343890-189343912	0	-	Promoter (<=1kb)	1	189207937	189343832	135896	2	ENSMUST00000110920.6	-59	Kcnk2	protein_coding
ENSMUSG00000037624.15	chr1	189486074	189486100	27	*	chr1:189486073-189486100	0	+	Distal Intergenic	1	189209744	189402218	192475	2	ENSMUST00000194172.5	-83856	Kcnk2	protein_coding
ENSMUSG00000037624.15	chr1	189508130	189508148	19	*	chr1:189508129-189508148	0	+	Distal Intergenic	1	189209744	189402218	192475	2	ENSMUST00000194172.5	-105912	Kcnk2	protein_coding
ENSMUSG00000103087.1	chr1	189582045	189582071	27	*	chr1:189582044-189582071	0	-	Distal Intergenic	1	189639350	189640234	885	2	ENSMUST00000192679.1	58163	Gm38122	TEC
